LC342058.1	β.2.4
MH702263.1	β.1.1.2.62
OR536469.1	β.1.1.2.5
PV242299.1	β.2.1.1
MW305646.1	β.1.1.2.17
MK789654.1	β.2.2.1.3
MK764039.1	β.1.1.1.2
MK616585.1	β.1.1.2.8
OM386792.1	β.1.1.2.16
OP686904.1	β.1.3.2.1
LC877030.1	β.1.3.1.1
LC122912.1	β.1.3.1.3
PQ507173.1	β.1.3.1.1
AY134748.1	β.1.1.2.48
OP729310.1	β.1.3.4.2
PV282528.1	β.1.3.1.3
MH218579.1	β.1.1.2.5
ON706289.1	β.1.3.1.5
MH218737.1	β.1.1.1.1
MW284784.1	β.1.3.1.8
MN480761.1	β.4.1.4.8
PX458216.1	β.2.1.1
MW305607.1	β.1.1.2.51
OQ552772.1	β.3.1
PQ100947.1	β.1.3.1.1
MT227824.1	β.1.3.1.5
MW305555.1	β.1.3.1.5
KF429760.1	β.1.1.2.39
MK753031.1	β.1.1.1.3
MT031988.1	β.2.2.1.8
LC122897.1	β.1.3.1.10
AB220922.1	β.1.1.2.21
MW305562.1	β.1.3.1.13
LC209433.1	β.1.1.2.9
LC597113.1	β.1.1.2.1
KY442319.1	β.1.1.2.37
MW305616.1	β.1.3.1.5
OR536448.1	β.1.3.1.2
PV277014.1	β.2.1.1
PQ583777.1	β.2.1.3.4
OP649636.1	β.2.5
LC373451.1	β.1.3.1.3
MT735394.1	β.1.1.2.42
MW261793.1	β.1.2
JX486102.1	β.3.3.1
MW305532.1	β.1.3.1.5
PV242309.1	β.2.1.1
OR512564.1	β.1.1.2.10
MT755733.1	β.1.1.2.16
OK562729.1	β.2.3.1.1
LC122882.1	β.1.3.1.4
AY126474.2	β.4.1.1.1
MW305573.1	β.1.3.3
LC122843.1	β.1.1.2.9
LC145792.1	β.1.1.2.9
OR546398.1	β.1.3.2.1
LC122738.1	β.1.1.2.66
PX458253.1	β.2.1.1
KC464496.1	β.1.1.2.6
MH218602.1	β.1.1.2.5
PX458239.1	β.2.1.1
MH702268.1	β.1.1.2.38
JX486101.1	β.3.3.2
LC122845.1	β.1.1.2.9
PX458252.1	β.2.1.1
PX458279.1	β.2.1.1
MH218686.1	β.1.1.2.5
PP550075.1	β.3.1
MH702267.1	β.1.1.2.24
MW305531.1	β.1.3.1.5
PV053516.1	β.4.1.4.1
MZ268406.1	β.1.1.4.1
LC122838.1	β.1.1.2.7
LC122765.1	β.1.1.2.21
KJ196295.1	β.1.3.1.8
OP901692.1	β.1.3.1.3
MH702276.1	β.1.1.2.1
OM373201.1	β.1.1.2.16
KF429769.1	β.1.1.2.48
MK067291.1	β.1.4.1.1
PV275065.1	β.1.1.2.32
MW305490.1	β.2.2.1.6
MW284777.1	β.1.3.1.8
MT218322.1	β.1.1.1.2
LC145797.1	β.1.1.2.9
KX079488.1	β.1.1.2.38
MW305602.1	β.1.3.1.8
OL685295.1	β.1.2
LC769712.1	β.1.1.2.30
KM198573.1	β.1.1.2.5
OP723156.1	β.2.3.1.1
PV174244.1	β.1.3.1.18
KJ196278.1	β.1.3.1.4
