JF796734.1	R1
HQ846854.1	R2
JN258886.1	R1
JN258950.1	R1
HQ834197.1	R2
HQ661112.1	R3
HQ661123.1	R3
HQ661134.1	R3
JF712555.1	R9
JF712566.1	R2
JF712577.1	R2
JF304915.1	R2
JF304926.1	R2
HQ650116.1	R2
JF421975.1	R2
JF490479.1	R1
HQ540507.1	R7
GQ428141.1	R2
HM627542.1	R2
HM627553.1	R8
HM988965.1	R1
AB573070.1	R2
AB573079.1	R2
HM773854.1	R1
HM773865.1	R1
HM773898.1	R1
GU937877.1	R2
FJ998270.1	R1
GU199191.1	R1
GU827406.1	R2
FN665688.1	R2
GU384192.1	R2
FN665677.1	R2
GU189551.1	R1
GU296420.1	R2
GU296421.1	R2
FJ947219.1	R1
FJ947230.1	R1
FJ947384.1	R1
FJ947417.1	R1
FJ947738.1	R1
FJ947749.1	R1
FJ169853.1	R6
FJ347100.1	R5
FJ347111.1	R5
FJ347122.1	R5
FJ031024.1	R2
FJ422131.1	R2
FJ495126.1	R2
EU708890.1	R3
EU708901.1	R3
EU708912.1	R3
EU708923.1	R3
EU708934.1	R3
AB374143.1	R2
EF583006.1	R2
EF583010.1	R3
EF554082.1	R2
EF554093.1	R2
EF554104.1	R2
EF554115.1	R2
EF554126.1	R2
EF554137.1	R2
EF554148.1	R2
EF560612.1	R2
EF560618.1	R1
EF560621.1	R1
EF576937.1	R2
EF583017.1	R2
EF583029.1	R1
EF583033.1	R2
EF583041.1	R2
DQ870493.1	R2
DQ870497.1	R1
DQ490533.1	R3
DQ146693.1	R2
DQ146699.1	R3
DQ838639.1	R2
DQ457016.1	R2
DQ205221.1	R2
AY740741.1	R2
AY787653.1	R2
AB022765.1	R1
AB009629.2	R4
X16830.1	R2
